init.started,init.stopped,participant,date,expName,psychopyVersion,OS,frameRate,Start.started,Start.stopped,instrKeyResp_Start.keys,instrKeyResp_Start.rt,instrKeyResp_Start.duration,ProlificID.started,ProlificID.stopped,textboxProlific_IDA.text,instrKeyResp_Start_2.keys,instrKeyResp_Start_2.rt,instrKeyResp_Start_2.duration,CES_D10.started,CES_D10.stopped,CESD_Q1Slider.response,CESD_Q1Slider.rt,CESD_Q2Slider.response,CESD_Q2Slider.rt,CESD_Q3Slider.response,CESD_Q3Slider.rt,CESD_Q4Slider.response,CESD_Q4Slider.rt,CESD_Q5Slider.response,CESD_Q5Slider.rt,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,CES_D10_1.started,CES_D10_1.stopped,CESD_Q6Slider.response,CESD_Q6Slider.rt,CESD_Q7Slider.response,CESD_Q7Slider.rt,CESD_Q8Slider.response,CESD_Q8Slider.rt,CESD_Q9Slider.response,CESD_Q9Slider.rt,CESD_Q10Slider.response,CESD_Q10Slider.rt,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instruction.started,instruction.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.duration,lifeHappy.started,lifeHappy.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.duration,instruction_2.started,instruction_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.duration,Traning.started,Traning.stopped,ContinueKey_Traning.keys,ContinueKey_Traning.rt,ContinueKey_Traning.duration,Training1.started,Training1.stopped,leftListener.keys,rightListener.keys,rightListener.rt,rightListener.duration,Tshowchoice.started,Tshowchoice.stopped,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,Rep,CertainValue,HighGamble,LowGamble,CertainDuration,LowDuration,HighDuration,left,right,KeyInst,Result,DecisionText,leftListener.rt,leftListener.duration,GameStart.started,GameStart.stopped,ContinueKey_Game.keys,ContinueKey_Game.rt,ContinueKey_Game.duration,blockHappy.started,blockHappy.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappyResp.keys,blank.started,blank.stopped,getAnswer.started,getAnswer.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,blockNum,targetHappiness,highAmount,choiceKey.keys,choiceKey.rt,choiceKey.duration,showChoice.started,showChoice.stopped,showResult.started,showResult.stopped,ITI.started,ITI.stopped,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,trialLoop.ran,ISI.started,ISI.stopped,trialHappy.started,trialHappy.stopped,happySlider.response,happySlider.rt,happyResp.keys,Demographic_questionnaire.started,Demographic_questionnaire.stopped,instrKeyResp_Demo.keys,instrKeyResp_Demo.rt,instrKeyResp_Demo.duration,Demographic_1.started,Demographic_1.stopped,Age_textbox.text,Education_textbox.text,fill_key_resp.keys,fill_key_resp.rt,fill_key_resp.duration,Demographic_2.started,Demographic_2.stopped,GenderSlider.response,GenderSlider.rt,Marital_StatusSlider.response,Marital_StatusSlider.rt,TimeSlider.response,TimeSlider.rt,choice_key_resp.keys,choice_key_resp.rt,choice_key_resp.duration,Demographic_3.started,Demographic_3.stopped,DiagnosesSlider_2.response,DiagnosesSlider_2.rt,Diagnoses_textbox.text,Space_DiagnosesKey.keys,Space_DiagnosesKey.rt,Space_DiagnosesKey.duration,FinalQuestionnaire.started,FinalQuestionnaire.stopped,instrKeyResp_3.keys,instrKeyResp_3.rt,instrKeyResp_3.duration,FQuestion.started,FQuestion.stopped,FQuestion_1_KeyResp.keys,FQuestion_1_KeyResp.rt,FQuestion_1_KeyResp.duration,FQuestion_2.started,FQuestion_2.stopped,FQuestion_2_KeyResp.keys,FQuestion_2_KeyResp.rt,FQuestion_2_KeyResp.duration,FQuestion_3.started,FQuestion_3.stopped,FQuestion_3_KeyResp.keys,FQuestion_3_KeyResp.rt,FQuestion_3_KeyResp.duration,Alertness_test_Q.started,Alertness_test_Q.stopped,Alertness_test_KeyResp.keys,Alertness_test_KeyResp.rt,Alertness_test_KeyResp.duration,FQuestion_4.started,FQuestion_4.stopped,FQuestion_4_KeyResp.keys,FQuestion_4_KeyResp.rt,FQuestion_4_KeyResp.duration,FQuestion_5.started,FQuestion_5.stopped,FQuestion_5_KeyResp.keys,FQuestion_5_KeyResp.rt,FQuestion_5_KeyResp.duration,FairnessFillin.started,FairnessFillin.stopped,Fairness_textbox.text,Fairness_key.keys,Fairness_key.rt,Fairness_key.duration,FQuestion_6.started,FQuestion_6.stopped,FQuestion_6_KeyResp.keys,FQuestion_6_KeyResp.rt,FQuestion_6_KeyResp.duration,FQuestion_7.started,FQuestion_7.stopped,FQuestion_7_KeyResp.keys,FQuestion_7_KeyResp.rt,FQuestion_7_KeyResp.duration,FQuestion_8.started,FQuestion_8.stopped,FQuestion_8_KeyResp.keys,FQuestion_8_KeyResp.rt,FQuestion_8_KeyResp.duration,Q_ProblemCheck.started,Q_ProblemCheck.stopped,Problems_FillIn.text,ProblemsContinue_key.keys,ProblemsContinue_key.rt,ProblemsContinue_key.duration,showWinnings.started,finalWinnings,cashBonus,showWinnings.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.duration,showHash.started,hashCode,showHash.stopped,goodbyeKeyResp.keys,goodbyeKeyResp.rt,goodbyeKeyResp.duration,URL.started,URL.stopped,logWinningLoop.thisRepN,logWinningLoop.thisTrialN,logWinningLoop.thisN,logWinningLoop.thisIndex,logWinningLoop.ran
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.4294,591.9182,0.06,5.1123,,591.9196,594.9188,594.9548,597.0021,na,TRUE,FALSE,0.06,-0.24,-0.24,3.6,0.4,-3.2,-2,gamble,win,0.4,0.4,1,0.3,-3.2,right,2.0184,,597.0036,599.0024,599.0033,600.0037,600.0089,601.0032,0,0,0,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.03,602.6843,na,TRUE,FALSE,0.06,-0.24,-0.48,3.84,6.64,2.8,4.08,certain,certain,4.08,4.48,1,0.3,2.8,left,1.6234,,602.6849,604.6842,604.6844,605.6848,605.6872,606.6836,0,1,1,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.7061,608.4182,na,FALSE,FALSE,0.06,-0.24,-0.72,-0.9,0.05,-0.175,-0.1,gamble,lose,-0.175,4.305,1,0.3,-0.7,right,1.6771,,608.4189,610.4178,610.418,611.4176,617.4212,618.4164,0,2,2,20,1,611.423,611.918,611.9193,617.4183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.4359,619.5836,na,TRUE,FALSE,0.06,-0.24,-0.96,4.32,4.12,-0.2,1.24,certain,certain,1.24,5.545,1,0.3,-0.2,left,1.1191,,619.5841,621.5837,621.5841,622.5834,622.5859,623.5831,0,3,3,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.6038,624.5671,na,TRUE,TRUE,0.06,-0.24,-1.2,4.56,6.86,2.3,3.82,gamble,win,6.86,12.405,1,0.3,2.3,right,0.9266,,624.5675,626.5662,626.5663,627.5664,633.5672,634.5661,0,4,4,9,1,627.5693,628.0658,628.0659,633.5653,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.5935,636.6522,na,FALSE,FALSE,0.81,0.51,-0.69,1.7275,-0.625,-1.056875,-0.912916667,certain,certain,-0.912916667,11.49208333,1,0.3,-2.5,left,2.0139,,636.6528,638.6496,638.65,639.6503,639.6526,640.6483,0,5,5,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.657,643.6513,na,TRUE,TRUE,0.81,0.51,-0.18,-6.96,-2.9,-9.86,-7.54,gamble,lose,-9.86,1.632083333,1,0.3,-2.9,,,,643.6522,645.6493,645.6494,646.6497,646.6534,647.6489,0,6,6,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.675,650.6657,na,TRUE,FALSE,0.81,0.51,0.33,-7.47,1.6,-5.87,-3.38,gamble,lose,-5.87,-4.237916667,1,0.3,1.6,,,,650.6665,652.6649,652.665,653.6652,659.6643,660.6641,0,7,7,41,1,653.6685,654.1646,654.1647,659.6641,0.43,3.9408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.6895,663.6821,na,TRUE,TRUE,0.43,0.13,0.46,-2.28,-2.1,-4.38,-3.62,gamble,lose,-4.38,-8.617916667,1,0.3,-2.1,,,,663.6827,665.6805,665.6805,666.6809,666.6831,667.681,0,8,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.7008,670.2151,na,FALSE,FALSE,0.43,0.13,0.59,0.504166667,0.25,0.123958333,0.165972222,certain,certain,0.165972222,-8.451944444,1,0.3,1,left,2.4783,,670.2156,672.2138,672.214,673.214,679.2142,680.2139,0,9,9,68,1,673.2168,673.7136,673.7137,679.2137,0.82,4.2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.2407,682.8645,na,FALSE,FALSE,0.82,0.52,1.11,1.9125,-0.325,-0.803125,-0.64375,certain,certain,-0.64375,-9.095694444,1,0.3,-1.3,left,2.5987,,682.8651,684.8639,684.8641,685.8634,685.8658,686.8637,0,10,10,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-14_06h52.39.719,Mmi_Reward,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.8897,688.931,na,TRUE,TRUE,0.82,0.52,1.63,-8.91,2.7,-6.21,-3.24,certain,certain,-3.24,-12.33569444,1,0.3,2.7,left,2.0102,,688.9318,690.9299,690.93,691.9303,697.9306,698.9299,0,11,11,56,1,691.9341,692.4301,692.4301,697.9297,0.47,4.0896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
